evaluation,score,best_score,recall,fpr,selected_features,best_recall,best_fpr,best_selected_features,cache_hit,algorithm,seed
15,-0.4374831919864179,-0.2790067660982866,0.9845406175373916,0.115625,23,0.9834932339017135,0.10741071428571429,24,0,tabu,0
16,-0.21797310318823596,-0.21797310318823596,0.9820268968117642,0.10357142857142858,27,0.9820268968117642,0.10357142857142858,27,0,tabu,0
17,-0.3244875301496861,-0.21797310318823596,0.982655326993171,0.10892857142857143,27,0.9820268968117642,0.10357142857142858,27,0,tabu,0
18,-0.18447218847319402,-0.18447218847319402,0.9821944781934727,0.10214285714285715,26,0.9821944781934727,0.10214285714285715,26,0,tabu,0
19,-0.3158190340529358,-0.18447218847319402,0.9829904897565881,0.10803571428571429,29,0.9821944781934727,0.10214285714285715,26,0,tabu,0
20,-0.17541793100834124,-0.17541793100834124,0.9823201642297541,0.10169642857142858,26,0.9823201642297541,0.10169642857142858,26,0,tabu,0
21,-0.22069792159186355,-0.17541793100834124,0.9822782688843269,0.10348214285714286,28,0.9823201642297541,0.10169642857142858,26,0,tabu,0
22,-0.08493303727289225,-0.08493303727289225,0.9817336293937744,0.09714285714285714,26,0.9817336293937744,0.09714285714285714,26,0,tabu,0
23,-0.16818257991537128,-0.08493303727289225,0.9818174200846286,0.10178571428571428,24,0.9817336293937744,0.09714285714285714,26,0,tabu,0
24,-0.07383299019050396,-0.07383299019050396,0.9815241526666387,0.09633928571428571,27,0.9815241526666387,0.09633928571428571,27,0,tabu,0
25,-0.07608825653517515,-0.07383299019050396,0.9816498387029201,0.09669642857142857,26,0.9815241526666387,0.09633928571428571,27,0,tabu,0
26,-0.0819987421421289,-0.07383299019050396,0.9816917340483472,0.09651785714285714,28,0.9815241526666387,0.09633928571428571,27,0,tabu,0
27,-0.06205391432202367,-0.06205391432202367,0.9813984666303573,0.09598214285714286,26,0.9813984666303573,0.09598214285714286,26,0,tabu,0
28,-0.165684644757396,-0.06205391432202367,0.9825296409568897,0.10098214285714285,27,0.9813984666303573,0.09598214285714286,26,0,tabu,0
29,-0.06767113251098743,-0.06205391432202367,0.9817336293937744,0.09651785714285714,25,0.9813984666303573,0.09598214285714286,26,0,tabu,0
30,-0.058398695059740824,-0.058398695059740824,0.9814822573212116,0.09580357142857143,26,0.9814822573212116,0.09580357142857143,26,0,tabu,0
31,-0.05116334396677105,-0.05116334396677105,0.9809795131760861,0.09517857142857143,27,0.9809795131760861,0.09517857142857143,27,0,tabu,0
32,-0.09016449409375371,-0.05116334396677105,0.9818593154300557,0.09741071428571428,26,0.9809795131760861,0.09517857142857143,27,0,tabu,0
33,-0.10014044915800313,-0.05116334396677105,0.9808119317943776,0.09785714285714285,26,0.9809795131760861,0.09517857142857143,27,0,tabu,0
34,-0.18646737948604403,-0.05116334396677105,0.981985001466337,0.10151785714285715,29,0.9809795131760861,0.09517857142857143,27,0,tabu,0
35,-0.15118075048528767,-0.05116334396677105,0.9821525828480456,0.10071428571428571,25,0.9809795131760861,0.09517857142857143,27,0,tabu,0
36,-0.07073111367803231,-0.05116334396677105,0.9816498387029201,0.09642857142857143,26,0.9809795131760861,0.09517857142857143,27,0,tabu,0
