evaluation,score,best_score,recall,fpr,selected_features,best_recall,best_fpr,best_selected_features,cache_hit,algorithm,seed
95,0.8469572507875328,0.9027768633952387,0.9529096317399137,0.05267857142857143,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
96,0.8207509890294047,0.9027768633952387,0.9511081318865474,0.053660714285714284,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
97,0.5245493008464855,0.9027768633952387,0.9501445389417236,0.06866071428571428,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
98,0.8783878870581288,0.9027768633952387,0.9521974108676526,0.05107142857142857,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
99,0.8020717248313712,0.9027768633952387,0.9520717248313713,0.054642857142857146,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
100,0.7780543452455766,0.9027768633952387,0.9488876785789099,0.05544642857142857,13,0.9503959110142863,0.04901785714285714,10,0,vns,0
101,0.8754448886681071,0.9027768633952387,0.9528258410490594,0.05125,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
102,0.8916610307451984,0.9027768633952387,0.9488038878880556,0.04732142857142857,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
103,0.8253959110142863,0.9027768633952387,0.9503959110142863,0.05410714285714286,9,0.9503959110142863,0.04901785714285714,10,0,vns,0
104,0.8536550446983435,0.9027768633952387,0.9542502827935816,0.05241071428571428,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
105,0.8639101025637956,0.9027768633952387,0.9508148644685576,0.05196428571428571,10,0.9503959110142863,0.04901785714285714,10,0,vns,0
106,0.8097940345018145,0.9027768633952387,0.950270224978005,0.05392857142857143,13,0.9503959110142863,0.04901785714285714,10,0,vns,0
107,0.824397505032429,0.9027768633952387,0.9517784574133814,0.05375,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
108,0.8919542981631884,0.9027768633952387,0.9490971553060455,0.0475,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
109,0.8285554684398374,0.9027768633952387,0.9523649922493611,0.05357142857142857,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
110,0.8933803608585753,0.9027768633952387,0.9475470275252419,0.05008928571428571,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
111,0.8769302532274379,0.9027768633952387,0.9501445389417236,0.05080357142857143,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
112,0.813950376958358,0.9027768633952387,0.9538313293393104,0.054375,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
113,0.8988109701964493,0.9027768633952387,0.9511919225774017,0.04973214285714286,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
114,0.8954735071790667,0.9027768633952387,0.9526163643219239,0.04767857142857143,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
115,0.7710355531881361,0.9027768633952387,0.951987934140517,0.056428571428571425,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
116,0.8601275763143668,0.9027768633952387,0.9535799572667477,0.05205357142857143,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
117,0.8220916400830725,0.9027768633952387,0.9524487829402153,0.053660714285714284,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
118,0.8945795403083098,0.9027768633952387,0.9469604926892622,0.04446428571428571,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
119,0.8437889901027233,0.9027768633952387,0.9515270853408186,0.052767857142857144,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
120,0.8909069145275103,0.9027768633952387,0.9480497716703674,0.046875,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
